created,text,retwc,hashtag,followers,friends 
2021-10-17 14:30:08,"b'RT @verdeajusco: @ArturoDammArnal @lopezobrador_ @ManuelBartlett L\xc3\xb3pez pretende con la ""contrareforma"" obtener el control total de M\xc3\xa9xico y\xe2\x80\xa6'",2,None,96,361
2021-10-17 14:26:27,"b'De contrareforma el\xc3\xa9ctrica, dar\xc3\xa1s terror. https://t.co/f7ocNm7hGl'",0,None,11313,1017
2021-10-17 14:08:45,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,120,114
2021-10-17 13:59:24,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,270,446
2021-10-17 13:55:09,b'RT @carlos_carcam: @pedroferriz3 @FERTER2021 @rocionahle La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tie\xe2\x80\xa6',2,None,739,64
2021-10-17 13:52:51,"b'RT @carlos_carcam: La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3n, por eso a\xe2\x80\xa6'",2,None,497,997
2021-10-17 13:50:16,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,163,182
2021-10-17 13:48:00,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,1040,1323
2021-10-17 13:45:53,b'RT @carlos_carcam: @lopezdoriga La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3\xe2\x80\xa6',2,None,0,22
2021-10-17 13:31:14,b'RT @carlos_carcam: @DaddyCoolJS La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3\xe2\x80\xa6',5,None,9261,5979
2021-10-17 13:31:00,b'RT @carlos_carcam: @kike_sarce La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3n\xe2\x80\xa6',1,None,456,670
2021-10-17 13:29:05,b'@IrmaLeticiaRod3 En dado caso lo hagan posteriormente saliendo este gobierno puede haber cambios a la contrareforma\xe2\x80\xa6 https://t.co/XrChKyYb2H',0,None,86,134
2021-10-17 13:28:11,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,97,306
2021-10-17 13:25:00,b'RT @carlos_carcam: @pedroferriz3 @FERTER2021 @rocionahle La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tie\xe2\x80\xa6',2,None,684,1956
2021-10-17 13:23:11,b'RT @carlos_carcam: @DaddyCoolJS La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3\xe2\x80\xa6',5,None,220,838
2021-10-17 13:19:53,b'RT @migueld03483638: @lydimdeo @Alex_Sada1 El Cacas es mucho m\xc3\xa1s peligroso que lo que se pensaba o se creia y se levanta todas las ma\xc3\xb1anas\xe2\x80\xa6',2,None,590,1965
2021-10-17 13:12:55,b'RT @migueld03483638: @lydimdeo @Alex_Sada1 El Cacas es mucho m\xc3\xa1s peligroso que lo que se pensaba o se creia y se levanta todas las ma\xc3\xb1anas\xe2\x80\xa6',2,None,19844,14360
2021-10-17 13:12:33,b'RT @carlos_carcam: @lopezdoriga La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3\xe2\x80\xa6',2,None,9330,3940
2021-10-17 13:12:21,b'@lydimdeo @Alex_Sada1 El Cacas es mucho m\xc3\xa1s peligroso que lo que se pensaba o se creia y se levanta todas las ma\xc3\xb1an\xe2\x80\xa6 https://t.co/dv7WuEr8yz',2,None,2501,3527
2021-10-17 13:09:52,"b'RT @carlos_carcam: La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3n, por eso a\xe2\x80\xa6'",1,None,16684,15374
2021-10-17 13:08:52,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,54,273
2021-10-17 13:01:10,b'RT @carlos_carcam: @DaddyCoolJS La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3\xe2\x80\xa6',5,None,638,1563
2021-10-17 12:57:18,b'@lopezdoriga La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del\xe2\x80\xa6 https://t.co/ffHCYngkEN',2,None,1120,1055
2021-10-17 12:57:10,b'@El_Universal_Mx La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio\xe2\x80\xa6 https://t.co/GaN7QWNy5I',0,None,1120,1055
2021-10-17 12:57:09,b'RT @carlos_carcam: @DaddyCoolJS La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3\xe2\x80\xa6',5,None,2064,1821
2021-10-17 12:56:55,b'@pedroferriz3 @FERTER2021 @rocionahle La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese qu\xe2\x80\xa6 https://t.co/jGAkhL45j6',2,None,1120,1055
2021-10-17 12:56:46,b'@octaviorabago @MATEO88064185 @Claudiashein La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo\xe2\x80\xa6 https://t.co/1xoWJKFIYF',0,None,1120,1055
2021-10-17 12:56:34,b'@AztecaNoticias @jzarzap La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el mo\xe2\x80\xa6 https://t.co/s4hzzcl9Hx',0,None,1120,1055
2021-10-17 12:56:27,b'@g_bouillon @AndresM08690403 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene e\xe2\x80\xa6 https://t.co/Gha8T4AIxN',0,None,1120,1055
2021-10-17 12:56:19,b'RT @carlos_carcam: @DaddyCoolJS La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3\xe2\x80\xa6',5,None,24494,23995
2021-10-17 12:55:59,b'@Vanesa_Faure La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del\xe2\x80\xa6 https://t.co/dyp9DCtrka',0,None,1120,1055
2021-10-17 12:55:35,b'@mima571130 @RicardoMonrealA @CFEmx La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que\xe2\x80\xa6 https://t.co/KvMgGwwrVQ',0,None,1120,1055
2021-10-17 12:55:21,b'@octaviorabago @MATEO88064185 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene\xe2\x80\xa6 https://t.co/9ljuDt9TUO',0,None,1120,1055
2021-10-17 12:54:53,b'@NachoRgz La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del car\xe2\x80\xa6 https://t.co/AZSKNUtjd9',0,None,1120,1055
2021-10-17 12:52:05,b'@Reforma La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xe2\x80\xa6 https://t.co/Yj1q3mXg1l',0,None,1120,1055
2021-10-17 12:51:48,b'@beltrandelrio La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio de\xe2\x80\xa6 https://t.co/wR69bFZlHx',0,None,1120,1055
2021-10-17 12:51:30,b'@ferbelaunzaran @lopezobrador_ La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene\xe2\x80\xa6 https://t.co/brsNVPnDpB',0,None,1120,1055
2021-10-17 12:50:53,b'@leogarciamx La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del\xe2\x80\xa6 https://t.co/tW2b9UBmXH',0,None,1120,1055
2021-10-17 12:50:32,b'@Fer_MX10 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del car\xe2\x80\xa6 https://t.co/zJCFbMUVO5',0,None,1120,1055
2021-10-17 12:50:14,b'@yaqui23472138 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio de\xe2\x80\xa6 https://t.co/rgLhzrmwmd',0,None,1120,1055
2021-10-17 12:47:19,b'@atameAti La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del car\xe2\x80\xa6 https://t.co/FpI2n0t8kK',0,None,1120,1055
2021-10-17 12:47:01,b'@kike_sarce La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del c\xe2\x80\xa6 https://t.co/yVpUGEX43I',1,None,1120,1055
2021-10-17 12:46:48,"b'RT @carlos_carcam: @NachoRgz La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3n,\xe2\x80\xa6'",1,None,160,431
2021-10-17 12:45:03,b'@Radio_Formula La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio de\xe2\x80\xa6 https://t.co/TnC8N2hhwz',0,None,1120,1055
2021-10-17 12:44:52,b'@AleB1808 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del car\xe2\x80\xa6 https://t.co/OPHnRkdqPD',0,None,1120,1055
2021-10-17 12:44:41,b'@EGaona14 @lopezobrador_ @japn2020 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que t\xe2\x80\xa6 https://t.co/bctHCihQEG',0,None,1120,1055
2021-10-17 12:44:33,b'@econokafka @PaulinaAranzazu @varamburucano @Alejandroheva @EFToussaint @40decibelesmx La contrareforma de @lopezo\xe2\x80\xa6 https://t.co/Z0b9l5HXa1',0,None,1120,1055
2021-10-17 12:44:23,b'@JoseAntonioLo06 @AndresM08690403 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que ti\xe2\x80\xa6 https://t.co/Wcj2nIJSPU',0,None,1120,1055
2021-10-17 12:44:15,b'@kenialopezr @beltrandelrio La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el\xe2\x80\xa6 https://t.co/Cyfgbl6iu2',0,None,1120,1055
2021-10-17 12:42:59,b'@edelamadrid @Univ_Opinion @El_Universal_Mx La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo\xe2\x80\xa6 https://t.co/SHgfHqbD58',0,None,1120,1055
2021-10-17 12:42:46,b'@MaxKaiser75 @TheWJP La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopo\xe2\x80\xa6 https://t.co/EUylKO798D',0,None,1120,1055
2021-10-17 12:42:34,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,333,1353
2021-10-17 12:42:27,b'@XochitlGalvez @AndresM08690403 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tien\xe2\x80\xa6 https://t.co/3pzsxsQHKl',0,None,1120,1055
2021-10-17 12:42:18,b'@juancar35546865 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio\xe2\x80\xa6 https://t.co/0pAGLf5QI7',0,None,1120,1055
2021-10-17 12:42:09,b'@azucenau @Claudiashein La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el mon\xe2\x80\xa6 https://t.co/s5ZfI1p3CD',0,None,1120,1055
2021-10-17 12:41:01,b'@jose_anton @AndresM08690403 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene e\xe2\x80\xa6 https://t.co/uY3RFAGf8c',0,None,1120,1055
2021-10-17 12:40:38,b'@NachoRgz La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del car\xe2\x80\xa6 https://t.co/R0RTDZ8JQl',0,None,1120,1055
2021-10-17 12:40:11,b'@pablo_majluf La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del\xe2\x80\xa6 https://t.co/L9k5P9imQ5',0,None,1120,1055
2021-10-17 12:40:02,b'@StratCons @Juanferrer62 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el mo\xe2\x80\xa6 https://t.co/xbDQeKfToA',0,None,1120,1055
2021-10-17 12:39:46,b'@Mapatbuse @ruleslogi @DonPorfifirio @vampipe La contrareforma de @lopezo es un negocio con Bartlett y el sombrerud\xe2\x80\xa6 https://t.co/sktF7Q0tQa',0,None,1120,1055
2021-10-17 12:39:26,b'@NachoRgz La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del car\xe2\x80\xa6 https://t.co/l19iJu0TKb',1,None,1120,1055
2021-10-17 12:39:21,b'@DaddyCoolJS La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del\xe2\x80\xa6 https://t.co/BmX7KkOXoI',5,None,1120,1055
2021-10-17 12:38:50,b'@latinus_us Sra. Regenta @Claudiashein si de verdad leyera no solo el guion de su tiriretero de Palacio sabr\xc3\xada que\xe2\x80\xa6 https://t.co/wJycoiet1j',0,None,448,1764
2021-10-17 12:38:49,b'@StratCons La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del ca\xe2\x80\xa6 https://t.co/kH1qpvG1nf',0,None,1120,1055
2021-10-17 12:38:30,b'@pilaricaplus La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del\xe2\x80\xa6 https://t.co/AxAyvrnARX',0,None,1120,1055
2021-10-17 12:38:14,b'@juliablanchalso la contrareforma',0,None,117,145
2021-10-17 12:38:06,b'@juancar35546865 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio\xe2\x80\xa6 https://t.co/kHTUvesk7A',0,None,1120,1055
2021-10-17 12:37:42,"b'La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3n, por e\xe2\x80\xa6 https://t.co/Ao7WlkcC2o'",2,None,1120,1055
2021-10-17 12:35:40,b'@imeldacastromx @senadomexicano @MorenaSenadores La contrareforma de @lopezo es un negocio con Bartlett y el sombre\xe2\x80\xa6 https://t.co/s2lep2BOp4',0,None,1120,1055
2021-10-17 12:35:30,b'@Edavila59 La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del ca\xe2\x80\xa6 https://t.co/IXfPsu6fi5',0,None,1120,1055
2021-10-17 12:35:09,"b'La contrareforma de @lopezo es un negocio con Bartlett y el sombrerudo ese que tiene el monopolio del carb\xc3\xb3n, por e\xe2\x80\xa6 https://t.co/Qy2xj5h8yY'",1,None,1120,1055
2021-10-17 12:21:10,"b'RT @CajigasAntonio: @ClaudioXGG Nadie qu\xc3\xa9 no comparta el absolutismo, puede decirse enga\xc3\xb1ado.!!\nSon tan evidentes las contradicciones, la r\xe2\x80\xa6'",1,None,705,1064
2021-10-17 12:18:17,"b'RT @verdeajusco: @ArturoDammArnal @lopezobrador_ @ManuelBartlett L\xc3\xb3pez pretende con la ""contrareforma"" obtener el control total de M\xc3\xa9xico y\xe2\x80\xa6'",2,None,594,2071
2021-10-17 12:14:19,"b'@ArturoDammArnal @lopezobrador_ @ManuelBartlett L\xc3\xb3pez pretende con la ""contrareforma"" obtener el control total de M\xe2\x80\xa6 https://t.co/2faF0RE67G'",2,None,2624,1676
2021-10-17 11:55:30,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,1274,2257
2021-10-17 11:45:05,b'RT @migueld03483638: @juanfherrero Enrique de la Madrid es mi gallo!! Junto con Lily Tellez Kenia L\xc3\xb3pez Rabad\xc3\xa1n Xochitl G\xc3\xa1lvez azucena Ures\xe2\x80\xa6',3,None,753,851
2021-10-17 10:58:35,b'RT @jepeal_48: @guruchuirer @gioDeLaSelva Los espa\xc3\xb1oles estan sintiendola dura...eso nos quieren implantar en M\xc3\xa9xico. Nos jodieyon\xc3\xb1os medio\xe2\x80\xa6',1,None,440,428
2021-10-17 10:51:15,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,8166,6377
2021-10-17 10:37:02,"b'RT @ibrahimfernan17: @joseraul86 @Claudiagb2019 esto es humo, Lage es Medico y sabe de economia lo mismo que yo de Chino, es un radical, y\xe2\x80\xa6'",2,None,873,2754
2021-10-17 09:27:59,b'*Aclaraciones sobre las mentiras del MAL gobierno con las que pretende hacer creer que la Contrareforma Electrica e\xe2\x80\xa6 https://t.co/2ei2iyNmyR',0,None,393,621
2021-10-17 07:52:06,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,5626,5387
2021-10-17 07:46:14,"b'RT @ShelzyMx: #GobiernoGenocida \nWow, excelente hilo, debemos de proteger nuestra SOBERANIA DE LA VIDA.\nDebemos exigir pol\xc3\xadticas que cuiden\xe2\x80\xa6'",3,GobiernoGenocida,680,834
2021-10-17 07:16:35,"b'RT @ShelzyMx: #GobiernoGenocida \nWow, excelente hilo, debemos de proteger nuestra SOBERANIA DE LA VIDA.\nDebemos exigir pol\xc3\xadticas que cuiden\xe2\x80\xa6'",3,GobiernoGenocida,3206,3464
2021-10-17 07:06:43,"b'RT @LaVia_Rapida: As\xc3\xad como Al\xc3\xadto sali\xc3\xb3 a decir que no siguen \xc3\xb3rdenes de nadie.\nUstedes Diputados y Senadores del PRI, no tienen por qu\xc3\xa9 seg\xe2\x80\xa6'",3,None,37,60
2021-10-17 07:04:05,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,70,437
2021-10-17 06:25:01,b'@jorgeaamezcuaj @AXL__tw @MariselaGGarduo quisi\xc3\xa9ramos saber tu postura sobre la ABERRANTE contrareforma energetica.\xe2\x80\xa6 https://t.co/Nwdahmlzp5',0,None,161,474
2021-10-17 06:07:34,b'@econokafka @JosLoya7 @ElFinanciero_Mx Aprobar la contrareforma significa el punto de no retorno para la econom\xc3\xada d\xe2\x80\xa6 https://t.co/Pc7z0ojB0p',0,None,3484,4317
2021-10-17 05:44:42,b'@YOSOYHIRAM4 Est\xc3\xa1s indignado por la propuesta del SAT a los j\xc3\xb3venes ?  \nPues esos mismos que la proponen son los qu\xe2\x80\xa6 https://t.co/IkZZxOZgPT',0,None,1910,3068
2021-10-17 05:40:30,"b'As\xc3\xad como Al\xc3\xadto sali\xc3\xb3 a decir que no siguen \xc3\xb3rdenes de nadie.\nUstedes Diputados y Senadores del PRI, no tienen por q\xe2\x80\xa6 https://t.co/i3xdNVo0HH'",3,None,644,664
2021-10-17 05:39:59,b'@JOAQ1667 @kenialopezr @lopezobrador_ Este partido es un negocio familiar del ni\xc3\xb1o verde y solo se vende al mejor p\xe2\x80\xa6 https://t.co/pXcTvUImqR',1,None,21,23
2021-10-17 05:37:43,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,1031,1122
2021-10-17 05:26:28,"b'Si el PRI aprueba la contrareforma energ\xc3\xa9tica de L\xc3\xb3pez Obrador y MORENA, eso es una confirmaci\xc3\xb3n m\xc3\xa1s que en el fond\xe2\x80\xa6 https://t.co/wKPmqQc1DQ'",0,None,161,474
2021-10-17 05:20:41,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,184,551
2021-10-17 05:17:20,"b'@lopezdoriga El punto no es solo leer, sino entender el verdadero prop\xc3\xb3sito de esta contrareforma... ese es el verdadero problema...'",0,None,246,541
2021-10-17 04:59:23,"b'@jantonioms @fernandeznorona @jlrosav88 @fernandeznorona debe saber que a\xc3\xban lo apoyamos,en cuanto a la contrareform\xe2\x80\xa6 https://t.co/HqsWt9DKfR'",0,None,1568,2306
2021-10-17 04:57:13,b'@George81039075 @rgsan41 @irmoralesl Y se quizo reelegir por 2da vez x cierto.. Pero no se lo permitimos en las ele\xe2\x80\xa6 https://t.co/AaAwwfmZac',0,None,92,266
2021-10-17 04:51:46,"b'Homero, pasa a paso \nPrimero que no pase la contrareforma. Expropiaroria cde lopez \nDespu\xc3\xa9s no a ka revicacion https://t.co/J0bJXUZbX9'",0,None,2910,4334
2021-10-17 04:25:07,b'Y as\xc3\xad quieren una contrareforma para CFE? Que les digo?\n@GRYSACIA \n@RealAlmazan00 \n@BecerrilJovanhy \n@GolpistasAnti\xe2\x80\xa6 https://t.co/XSDW1VzxhE',0,None,164,490
2021-10-17 04:08:37,b'RT @jplr9968: En su cuenta escribi\xc3\xb3 que NO cree en el INE y que no habla mal del Desgobierno de #ElCacas y que est\xc3\xa1 a favor de la Contraref\xe2\x80\xa6',7,ElCacas,3180,3056
2021-10-17 03:59:41,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,451,653
2021-10-17 03:52:12,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,1940,2137
2021-10-17 03:50:01,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,1327,598
2021-10-17 03:43:30,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,11269,5572
2021-10-17 03:41:26,b'@jantonioms @rolandomrt @fernandeznorona \xc2\xbfY eso qu\xc3\xa9 tiene que ver con que esta contrareforma no est\xc3\xa1 garantizando b\xe2\x80\xa6 https://t.co/OJo7EuOwW8',0,None,34,194
2021-10-17 03:26:38,"b'@la_grenitas @JackGReloaded Falta, pararle su contrareforma y que prospere la controversia constitucional sobre la\xe2\x80\xa6 https://t.co/F65UCLSyFS'",0,None,1287,1846
2021-10-17 03:26:00,b'@kenialopezr @lopezobrador_ Enfoca a los integrantes de tu partido a la iniciativa para la ley de ingresos y ordena\xe2\x80\xa6 https://t.co/lOrPWxri0K',0,None,26,207
2021-10-17 03:24:04,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,1763,2449
2021-10-17 03:20:22,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,373,853
2021-10-17 03:01:15,"b'@ManuelHerreraV Buen d\xc3\xada diputado, como ciudadano del distrito 6 de Zapopan me interesa saber su posicionamiento y\xe2\x80\xa6 https://t.co/pLSnhtDGjK'",0,None,151,709
2021-10-17 02:54:16,"b'RT @GMonroyEnergy: En un dejo de honestidad, @ManuelBartlett acaba de ADMITIR que la contrareforma energ\xc3\xa9tica que proponen VA A SUBIR LOS C\xe2\x80\xa6'",55,None,260,738
2021-10-17 02:53:39,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,65,121
2021-10-17 02:47:06,b'@CALOLUNA @RicardoMonrealA @CFEmx El rescate \xc2\xbfde qu\xc3\xa9? \xc2\xbfDe producir m\xc3\xa1s? \xc2\xbfDe la autogeneraci\xc3\xb3n? \xc2\xbfDe energ\xc3\xadas limpias\xe2\x80\xa6 https://t.co/YC27rZp1Bg',1,None,826,1354
2021-10-17 02:40:25,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,98,424
2021-10-17 02:40:24,"b'RT @ciervo_jorge: La contrareforma el\xc3\xa9ctrica de AMLO-Bartlett-Nahle naci\xc3\xb3 muerta, est\xc3\xa1 apestada... promueve la energ\xc3\xada cara y sucia... y co\xe2\x80\xa6'",1,None,11339,11542
2021-10-17 02:39:42,"b'La contrareforma el\xc3\xa9ctrica de AMLO-Bartlett-Nahle naci\xc3\xb3 muerta, est\xc3\xa1 apestada... promueve la energ\xc3\xada cara y sucia..\xe2\x80\xa6 https://t.co/v4aKKwBrgN'",1,None,52,93
2021-10-17 02:39:39,b'@CarlosArteagaTo @proceso @CFEmx @ManuelBartlett Inf\xc3\xb3rmate. \n\nYa ni hablar de la contrareforma laboral. Ustedes bus\xe2\x80\xa6 https://t.co/oX8r4ky3Ky',0,None,904,2348
2021-10-17 02:39:36,"b'@Nanluk2 @DRAMOSRDZ @PartidoMorenaMx La contrareforma regresiva no va a pasar, incluso varios  morenos y verdes no\xe2\x80\xa6 https://t.co/hedWmXZnRK'",0,None,407,3058
2021-10-17 02:37:59,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,3547,5001
2021-10-17 02:14:47,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,193,1105
2021-10-17 02:14:36,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,1033,1362
2021-10-17 02:13:02,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,161,530
2021-10-17 02:12:02,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,4085,2557
2021-10-17 02:04:53,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,86,431
2021-10-17 01:54:50,"b'RT @carlosbravoreg: Sheinbaum defiende la contrareforma el\xc3\xa9ctrica de AMLO, pero la CDMX compra directamente energ\xc3\xada a una empresa privada.\xe2\x80\xa6'",1988,None,1066,1011
