created,text,retwc,hashtag,followers,friends 
2021-10-19 13:05:40,b'RT @dicesmx: La #LeyApag\xc3\xb3n har\xc3\xa1 que M\xc3\xa9xico pierda competitividad a nivel global. Aunque las tarifas el\xc3\xa9ctricas de este pa\xc3\xads ya son 70% m\xc3\xa1s\xe2\x80\xa6',142,LeyApagón,11269,5572
2021-10-19 13:01:53,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,321,490
2021-10-19 13:01:29,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,194,220
2021-10-19 13:00:59,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,210,589
2021-10-19 13:00:11,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,4,106
2021-10-19 13:00:02,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,423,663
2021-10-19 12:59:26,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,943,1362
2021-10-19 12:58:08,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,291,486
2021-10-19 12:55:49,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,1117,1545
2021-10-19 12:55:25,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,95,157
2021-10-19 12:52:52,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,72,638
2021-10-19 12:52:24,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,820,4381
2021-10-19 12:52:24,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,4203,4995
2021-10-19 12:52:06,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,50,418
2021-10-19 12:51:47,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,119,304
2021-10-19 12:48:17,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,64,471
2021-10-19 12:46:44,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,147,245
2021-10-19 12:43:58,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,384,739
2021-10-19 12:42:58,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,88,594
2021-10-19 12:38:44,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,27,315
2021-10-19 12:38:44,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,187,129
2021-10-19 12:38:27,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,69,73
2021-10-19 12:37:18,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,47,219
2021-10-19 12:36:02,b'#LeyApagon #NoALaReformaEnergetica NO PASAR\xc3\x81 PERO A LOPITOS LE CONVIENE PARA SEGUIR ADELANTE CON SU POLITIQUER\xc3\x8dA',0,LeyApagon,1468,2314
2021-10-19 12:33:42,b'@alitomorenoc Se est\xc3\xa1n jugando su permanencia como partido con la #LeyApagon una traici\xc3\xb3n as\xc3\xad NO se perdona',0,LeyApagon,13,96
2021-10-19 12:32:59,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,710,387
2021-10-19 12:32:18,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,167,237
2021-10-19 12:32:01,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,239,881
2021-10-19 12:31:47,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,606,4972
2021-10-19 12:31:41,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,57,424
2021-10-19 12:30:03,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,212,843
2021-10-19 12:29:19,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,216,273
2021-10-19 12:28:48,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,601,230
2021-10-19 12:28:26,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,14,155
2021-10-19 12:26:54,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,2725,2530
2021-10-19 12:26:45,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,645,4144
2021-10-19 12:26:30,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,929,3063
2021-10-19 12:24:24,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,691,1886
2021-10-19 12:21:21,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,208,987
2021-10-19 12:20:37,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,209,278
2021-10-19 12:20:12,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,460,2458
2021-10-19 12:18:21,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,2261,3357
2021-10-19 12:17:35,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,80,131
2021-10-19 12:16:36,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,68,1086
2021-10-19 12:15:06,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,185,664
2021-10-19 12:13:34,"b'RT @bereaguilarv: Duda seria: Si yo hago un pastel en casa y me sale m\xc3\xa1s barato que al pastelero de la esquina, \xc2\xbfle debo pagar la diferenci\xe2\x80\xa6'",423,None,1804,855
2021-10-19 12:13:20,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,15,246
2021-10-19 12:12:53,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,475,4152
2021-10-19 12:12:52,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,549,2129
2021-10-19 12:11:50,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,11,107
2021-10-19 12:10:23,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,412,510
2021-10-19 12:10:07,b'@dicesmx @LunaDeCafe @slayllon @AleB1808 NO a la #LeyApagon @alitomorenoc',0,LeyApagon,7137,5509
2021-10-19 12:09:20,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,7137,5509
2021-10-19 12:07:50,b'@alitomorenoc No se te ocurra traicionar a M\xc3\xa9xico.  Noooo #LeyApagon',0,LeyApagon,2453,2461
2021-10-19 12:07:20,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,9,137
2021-10-19 12:06:44,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,38,129
2021-10-19 12:06:35,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,1733,3251
2021-10-19 12:06:15,"b'@Mzavalagc Se\xc3\xb1ora, buenos d\xc3\xadas y gracias por defender al pa\xc3\xads.\n\nEl gran reto que tenemos en frente es frenar la\xe2\x80\xa6 https://t.co/lrNVLO5dmy'",0,None,2425,827
2021-10-19 12:05:25,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,50,370
2021-10-19 12:03:21,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,125,624
2021-10-19 12:02:55,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,208,347
2021-10-19 12:02:09,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,8123,7918
2021-10-19 12:02:08,"b'RT @dicesmx: Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De aprobarse, M\xc3\xa9xi\xe2\x80\xa6'",231,LeyApagón,799,689
2021-10-19 12:00:03,"b'Tras los pasos de la Rep\xc3\xbablica Bolivariana de Venezuela, el Gobierno de la 4T quiere imponer la #LeyApag\xc3\xb3n. De apro\xe2\x80\xa6 https://t.co/yFxMnaiIiF'",231,LeyApagón,90811,2086
2021-10-19 11:48:50,b'Es evidente que todo lo que le interesa al presidente @lopezobrador_ ha sido devastador para el pa\xc3\xads. En otras pala\xe2\x80\xa6 https://t.co/6RJyRAULGW',0,None,2425,827
2021-10-19 11:05:40,b'@Reforma @PRI_Nacional @lopezobrador_ Sr @alitomorenoc es muy evidente su extinci\xc3\xb3n como partido pol\xc3\xadtico con una c\xe2\x80\xa6 https://t.co/EGZOBWxdRw',0,None,7137,5509
2021-10-19 11:05:37,"b'RT @ferxec: No se dejen enga\xc3\xb1ar, con la contra reforma el\xc3\xa9ctrica de @lopezobrador_ :\n\n+ contaminaci\xc3\xb3n \n- inversi\xc3\xb3n y empleos \n+ burocracia\xe2\x80\xa6'",1746,None,2505,2943
2021-10-19 11:00:34,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,39,66
2021-10-19 08:24:00,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,691,1886
2021-10-19 07:43:13,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,20,407
2021-10-19 07:24:24,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,741,71
2021-10-19 07:17:56,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,110,578
2021-10-19 07:16:36,"b'RT @skyaquaklin: @CaraveoBertha Que atrevida es la ignorancia caray! Afortunadamente, la mayor\xc3\xada sabemos la realidad y confiamos que la opo\xe2\x80\xa6'",14,None,40,148
2021-10-19 07:09:25,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,408,2250
2021-10-19 06:29:10,"b'RT @bereaguilarv: Duda seria: Si yo hago un pastel en casa y me sale m\xc3\xa1s barato que al pastelero de la esquina, \xc2\xbfle debo pagar la diferenci\xe2\x80\xa6'",423,None,1071,1260
2021-10-19 06:15:30,b'RT @Coparmex: \xe2\x9a\xa1 Conoce las implicaciones de la #LeyApag\xc3\xb3n \xf0\x9f\x9a\xab\n\n\xf0\x9f\x94\xb5 Te invitamos a participar junto a expert@s y l\xc3\xadderes de opini\xc3\xb3n en el Di\xc3\xa1log\xe2\x80\xa6',9,LeyApagón,5566,6123
2021-10-19 05:42:36,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,50,370
2021-10-19 05:36:12,"b'@PatyArmendariz Mejor dignifica el Congreso y deja de dormirte, c\xc3\xadnica.\nAparte, tu como empresaria deberias saber m\xe2\x80\xa6 https://t.co/X7vux1rDLG'",1,None,3690,4521
2021-10-19 05:22:49,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,1073,1576
2021-10-19 05:18:34,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,924,89
2021-10-19 05:17:28,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,3094,4997
2021-10-19 05:11:11,b'@liebano @fpr_enlinea @Excelsior @fpr_enlinea \xf0\x9f\x98\x87 \n\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\xf0\x9f\x98\xa2Marrullerias de la pol\xc3\xadtica \n\xf0\x9f\xa6\xa7\xf0\x9f\x8d\x8c\xf0\x9f\xa5\x9c #Ratificaci\xc3\xb3n #LeyApagon\xe2\x80\xa6 https://t.co/NXHjqu9LeW',0,Ratificación,3547,5001
2021-10-19 05:03:32,"b'RT @ferxec: No se dejen enga\xc3\xb1ar, con la contra reforma el\xc3\xa9ctrica de @lopezobrador_ :\n\n+ contaminaci\xc3\xb3n \n- inversi\xc3\xb3n y empleos \n+ burocracia\xe2\x80\xa6'",1746,None,14495,17050
2021-10-19 04:43:02,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,131,444
2021-10-19 04:39:18,b'@GeraldinePonceM Sobre todo con la luz m\xc3\xa1s cara gracias a tu papi Obrador si aprueba la #LeyApagon',0,LeyApagon,183,699
2021-10-19 04:26:16,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,2288,1657
2021-10-19 04:20:36,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,15,246
2021-10-19 04:10:18,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,2221,1683
2021-10-19 04:04:42,b'@mario_dico50 @partidoverdemex Por lo mismo que apoya la #LeyApagon en contra de las energ\xc3\xadas limpias supongo',0,LeyApagon,460,736
2021-10-19 04:00:42,"b'Se trata de que todos paguemos la luz tan barata como Oxxo, no de castigar a Oxxo para que pague m\xc3\xa1s; este gobierno\xe2\x80\xa6 https://t.co/pXvlfZXLge'",0,None,4708,4982
2021-10-19 03:50:56,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,1535,4999
2021-10-19 03:45:02,"b'RT @juanfherrero: ""AMLO\xe2\x80\x99s new law isn\xe2\x80\x99t about enhancing electric power. It\xe2\x80\x99s about consolidating state power\xe2\x80\x94via its companies, the CFE and\xe2\x80\xa6'",29,None,484,601
2021-10-19 03:39:55,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,235,658
2021-10-19 03:38:31,b'RT @AlfredoNarvaez: Alguien ve que viene un iceberg que se acerca (la #LeyApag\xc3\xb3n) y como ser\xc3\xa1 un choque sist\xc3\xa9mico en la econom\xc3\xada mexicana q\xe2\x80\xa6',1,LeyApagón,198,928
2021-10-19 03:26:55,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,661,442
2021-10-19 03:23:54,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,905,1032
2021-10-19 03:09:38,"b'RT @skyaquaklin: @CaraveoBertha Que atrevida es la ignorancia caray! Afortunadamente, la mayor\xc3\xada sabemos la realidad y confiamos que la opo\xe2\x80\xa6'",14,None,3275,3614
2021-10-19 03:09:12,b'@Cheli19871993 @Cuervomick @DrLorenzoMeyer @lopezobrador_ Tan bajo como los argumentos a favor de la iniciativa de\xe2\x80\xa6 https://t.co/AfUKVJiDe6',0,None,310,1036
2021-10-19 03:05:15,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,196,1555
2021-10-19 02:43:43,b'RT @Coparmex: \xe2\x9a\xa1 Conoce las implicaciones de la #LeyApag\xc3\xb3n \xf0\x9f\x9a\xab\n\n\xf0\x9f\x94\xb5 Te invitamos a participar junto a expert@s y l\xc3\xadderes de opini\xc3\xb3n en el Di\xc3\xa1log\xe2\x80\xa6',9,LeyApagón,290,345
2021-10-19 02:39:29,b'RT @La_CCMM: @Reforma @EPN @EnriqueOchoaR Despu\xc3\xa9s de este debate entend\xc3\xad la preocupaci\xc3\xb3n de que se apruebe la #LeyApag\xc3\xb3n. No se vale que le\xe2\x80\xa6',1,LeyApagón,588,1020
2021-10-19 02:35:54,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,3571,4670
2021-10-19 02:34:17,b'RT @dicesmx: #YqueLeDigo\xf0\x9f\x93\xa3 Los diputados de Morena se empe\xc3\xb1an en aprobar la multicuestionada #LeyApag\xc3\xb3n aunque con ello afecten a sus propia\xe2\x80\xa6',131,YqueLeDigo,545,671
